Version, Date, Time, Elapsed Time, Triggered, CurrentLayer, CurrentPhase, StepName, SequenceRunning, ChamberPressure, SubstrateShutterOpen, SubstrateVelocity, Substrate Heater.ActualTemperature, Substrate Heater.CalibrationTC, Substrate Heater.ActualPower, Substrate Heater.Status1, Substrate Heater.Status2, Resistive 4.ActualThickness, Resistive 4.ActualRate, Resistive 4.PercentActualPower, Resistive 4.PercentAverageActualPower, Resistive 4.MaterialName, Resistive 4.SourceError, Resistive 4.ManualMode, Resistive 4.RatePID_P, Resistive 4.RatePID_I, Resistive 4.RatePID_D, Resistive 4.RateSetpoint, Resistive 4.PercentPowerSetpoint, Resistive 4.OpenShutter, Resistive 4.Status1, Resistive 4.Status2, Radak 3 Resistive 4.Thickness, Radak 3 Resistive 4.Rate, Radak 3 Resistive 4.OpenShutter, Radak 3 Resistive 4.SensorError, Physical Sensor 2.ActiveSensor, Physical Sensor 2.ShutteredRateMode, Physical Sensor 2.Thickness, Physical Sensor 2.ThicknessMeasurement, Physical Sensor 2.Rate, Physical Sensor 2.RateMeasurement, Physical Sensor 2.AverageRate, Physical Sensor 2.FrequencyMeasurement, Physical Sensor 2.PercentRemaining, Physical Sensor 2.SensorError, Physical Sensor 2.NominalToolingFactor, Physical Sensor 2.ToolingFactor, Physical Sensor 2.Density, Physical Sensor 2.ZFactor, Physical Sensor 2.OpenShutter
5.0.10.10b1b9a6b0,2023-01-23,10:59:35.545,00:00:23.2877034,False,1,1,Step12,True,7.82859842729522E-07,False,10,31.0281448364258,-9999,0,1028,16,-0.533999979496002,0,9.16666698455811,8.2291666507721,Aluminum,False,False,113.779998779297,34610,2850,2,9.375,True,3,0,-0.54,0,True,False,True,False,-0.54,-0.54,0,0,0,5982178.97,94.3894747619048,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:36.045,00:00:23.7877407,False,1,1,Step12,True,7.82961308232188E-07,False,10,31.0281448364258,-9999,0,1028,16,-0.544000029563904,0,9.375,8.4375,Aluminum,False,False,113.779998779297,34610,2850,2,9.58333333333333,True,3,0,-0.544,0,True,False,True,False,-0.544,-0.544,0,0,0,5982179.01,94.3894766666667,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:36.545,00:00:24.2877777,False,1,1,Step12,True,7.86773568961507E-07,False,10,31.0281448364258,-9999,0,1028,16,-0.544000029563904,0,9.58333301544189,8.64583330154419,Aluminum,False,False,113.779998779297,34610,2850,2,9.79166666666667,True,3,0,-0.55,0,True,False,True,False,-0.55,-0.55,0,0,0,5982179.02,94.3894771428571,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:37.045,00:00:24.7878144,False,1,1,Step12,True,7.87079443398397E-07,False,10,31.0098571777344,-9999,0,1028,16,-0.552999973297119,0,9.79166698455811,8.8541666507721,Aluminum,False,False,113.779998779297,34610,2850,2,10,True,3,0,-0.553,0,True,False,True,False,-0.553,-0.553,0,0,0,5982179.01,94.3894766666667,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:37.545,00:00:25.2878504,False,1,1,Step12,True,7.85869360697689E-07,False,10,31.0098571777344,-9999,0,1028,16,-0.552999973297119,0,10,9.0625,Aluminum,False,False,113.779998779297,34610,2850,2,10.2083333333333,True,3,0,-0.556,0,True,False,True,False,-0.556,-0.556,0,0,0,5982179.04,94.3894780952381,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:38.045,00:00:25.7878868,False,1,1,Step12,True,7.85870099662134E-07,False,10,31.0098571777344,-9999,0,1028,16,-0.560000002384186,0,10.2083330154419,9.27083330154419,Aluminum,False,False,113.779998779297,34610,2850,2,10.4166666666667,True,3,0,-0.56,0,True,False,True,False,-0.56,-0.56,0,0,0,5982179.06,94.389479047619,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:38.546,00:00:26.2889261,False,1,1,Step12,True,7.81258165716281E-07,False,10,30.9915542602539,-9999,0,1028,16,-0.560000002384186,0,10.4166669845581,9.47916669845581,Aluminum,False,False,113.779998779297,34610,2850,2,10.625,True,3,0,-0.564,0,True,False,True,False,-0.564,-0.564,0,0,0,5982179.05,94.3894785714286,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:39.046,00:00:26.7889619,False,1,1,Step12,True,7.81960125095793E-07,False,10,30.9915542602539,-9999,0,1028,16,-0.569000005722046,0,10.625,9.6875,Aluminum,False,False,113.779998779297,34610,2850,2,10.8333333333333,True,3,0,-0.569,0,True,False,True,False,-0.569,-0.569,0,0,0,5982179.1,94.3894809523809,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:39.546,00:00:27.2889973,False,1,1,Step12,True,7.83162874995469E-07,False,10,30.9915542602539,-9999,0,1028,16,-0.569000005722046,0,10.8333330154419,9.89583330154419,Aluminum,False,False,113.779998779297,34610,2850,2,11.0416666666667,True,3,0,-0.573,0,True,False,True,False,-0.573,-0.573,0,0,0,5982179.1,94.3894809523809,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:40.046,00:00:27.7890346,False,1,1,Step12,True,7.84162693889812E-07,False,10,30.9915542602539,-9999,0,1028,16,-0.573000013828278,0,11.0416669845581,10.1041666984558,Aluminum,False,False,113.779998779297,34610,2850,2,11.25,True,3,0,-0.577,0,True,False,True,False,-0.577,-0.577,0,0,0,5982179.11,94.3894814285714,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:40.546,00:00:28.2890725,False,1,1,Step12,True,7.8386136692643E-07,False,10,30.9915542602539,-9999,0,1028,16,-0.577000021934509,0,11.25,10.3125,Aluminum,False,False,113.779998779297,34610,2850,2,11.4583333333333,True,3,0,-0.581,0,True,False,True,False,-0.581,-0.581,0,0,0,5982179.17,94.3894842857143,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:41.046,00:00:28.7891069,False,1,1,Step12,True,7.80859352289554E-07,False,10,30.9915542602539,-9999,0,1028,16,-0.580999970436096,0,11.4583330154419,10.5208333015442,Aluminum,False,False,113.779998779297,34610,2850,2,11.6666666666667,True,3,0,-0.583,0,True,False,True,False,-0.583,-0.583,0,0,0,5982179.14,94.3894828571428,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:41.546,00:00:29.2891445,False,1,1,Step12,True,7.82060283199826E-07,False,10,30.9915542602539,-9999,0,1028,16,-0.583000004291534,0,11.6666669845581,10.7291666984558,Aluminum,False,False,113.779998779297,34610,2850,2,11.875,True,3,0,-0.586,0,True,False,True,False,-0.586,-0.586,0,0,0,5982179.14,94.3894828571428,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:42.046,00:00:29.7891808,False,1,1,Step12,True,7.82157655976334E-07,False,10,30.9915542602539,-9999,0,1028,16,-0.586000025272369,0,11.875,10.9375,Aluminum,False,False,113.779998779297,34610,2850,2,12.0833333333333,True,3,0,-0.591,0,True,False,True,False,-0.591,-0.591,0,0,0,5982179.2,94.3894857142857,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:42.546,00:00:30.2892178,False,1,1,Step12,True,7.82458471348946E-07,False,10,30.9915542602539,-9999,0,1028,16,-0.591000020503998,0,12.0833330154419,11.1458333015442,Aluminum,False,False,113.779998779297,34610,2850,2,12.2916666666667,True,3,0,-0.594,0,True,False,True,False,-0.594,-0.594,0,0,0,5982179.2,94.3894857142857,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:43.046,00:00:30.7892540,False,1,1,Step12,True,7.79861011324101E-07,False,10,31.0098571777344,-9999,0,1028,16,-0.593999981880188,0,12.2916669845581,11.3541666984558,Aluminum,False,False,113.779998779297,34610,2850,2,12.5,True,3,0,-0.598,0,True,False,True,False,-0.598,-0.598,0,0,0,5982179.2,94.3894857142857,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:43.546,00:00:31.2892914,False,1,1,Step12,True,7.76773276811582E-07,False,10,31.0098571777344,-9999,0,1028,16,-0.59799998998642,0,12.5,11.5625,Aluminum,False,False,113.779998779297,34610,2850,2,12.7083333333333,True,3,0,-0.602,0,True,False,True,False,-0.602,-0.602,0,0,0,5982179.22,94.3894866666667,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:44.046,00:00:31.7893275,False,1,1,Step12,True,7.76971603499987E-07,False,10,31.0098571777344,-9999,0,1028,16,-0.601999998092651,0,12.7083330154419,11.7708333015442,Aluminum,False,False,113.779998779297,34610,2850,2,12.9166666666667,True,3,0,-0.605,0,True,False,True,False,-0.605,-0.605,0,0,0,5982179.25,94.3894880952381,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:44.546,00:00:32.2893687,False,1,1,Step12,True,7.76575632244203E-07,False,10,31.0098571777344,-9999,0,1028,16,-0.605000019073486,0,12.9166669845581,11.9791666984558,Aluminum,False,False,113.779998779297,34610,2850,2,13.125,True,3,0,-0.608,0,True,False,True,False,-0.608,-0.608,0,0,0,5982179.27,94.389489047619,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:45.047,00:00:32.7904011,False,1,1,Step12,True,7.7707278478556E-07,False,10,31.0098571777344,-9999,0,1028,16,-0.607999980449677,0,13.125,12.1875,Aluminum,False,False,113.779998779297,34610,2850,2,13.3333333333333,True,3,0,-0.61,0,True,False,True,False,-0.61,-0.61,0,0,0,5982179.24,94.3894876190476,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:45.547,00:00:33.2904376,False,1,1,Step12,True,7.74492718846886E-07,False,10,31.0098571777344,-9999,0,1028,16,-0.610000014305115,0,13.3333330154419,12.3958333015442,Aluminum,False,False,113.779998779297,34610,2850,2,13.5416666666667,True,3,0,-0.615,0,True,False,True,False,-0.615,-0.615,0,0,0,5982179.26,94.3894885714286,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:46.048,00:00:33.7904747,False,1,1,Step12,True,7.75484579662589E-07,False,10,31.0098571777344,-9999,0,1028,16,-0.615000009536743,0,13.5416669845581,12.6041666984558,Aluminum,False,False,113.779998779297,34610,2850,2,13.75,True,3,0,-0.618,0,True,False,True,False,-0.618,-0.618,0,0,0,5982179.31,94.3894909523809,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:46.548,00:00:34.2905111,False,1,1,Step12,True,7.7508531148851E-07,False,10,31.0098571777344,-9999,0,1028,16,-0.617999970912933,0,13.75,12.8125,Aluminum,False,False,113.779998779297,34610,2850,2,13.9583333333333,True,3,0,-0.621,0,True,False,True,False,-0.621,-0.621,0,0,0,5982179.33,94.3894919047619,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:47.048,00:00:34.7905477,False,1,1,Step12,True,7.74786997226329E-07,False,10,30.9915542602539,-9999,0,1028,16,-0.620999991893768,0,13.9583330154419,13.0208333015442,Aluminum,False,False,113.779998779297,34610,2850,2,14.1666666666667,True,3,0,-0.625,0,True,False,True,False,-0.625,-0.625,0,0,0,5982179.33,94.3894919047619,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:47.548,00:00:35.2905856,False,1,1,Step12,True,7.74687975990673E-07,False,10,30.9915542602539,-9999,0,1028,16,-0.625,0,14.1666669845581,13.2291666984558,Aluminum,False,False,113.779998779297,34610,2850,2,14.375,True,3,0,-0.629,0,True,False,True,False,-0.629,-0.629,0,0,0,5982179.35,94.3894928571428,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:48.048,00:00:35.7906206,False,1,1,Step12,True,7.73305032453209E-07,False,10,30.9915542602539,-9999,0,1028,16,-0.629000008106232,0,14.375,13.4375,Aluminum,False,False,113.779998779297,34610,2850,2,14.5833333333333,True,3,0,-0.633,0,True,False,True,False,-0.633,-0.633,0,0,0,5982179.35,94.3894928571428,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:48.548,00:00:36.2906577,False,1,1,Step12,True,7.73697365730186E-07,False,10,30.9915542602539,-9999,0,1028,16,-0.633000016212463,0,14.5833330154419,13.6458333015442,Aluminum,False,False,113.779998779297,34610,2850,2,14.7916666666667,True,3,0,-0.634,0,True,False,True,False,-0.634,-0.634,0,0,0,5982179.39,94.3894947619047,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:49.049,00:00:36.7916947,False,1,1,Step12,True,7.7181800861581E-07,False,10,30.9732666015625,-9999,0,1028,16,-0.63400000333786,0,14.7916669845581,13.8541666984558,Aluminum,False,False,113.779998779297,34610,2850,2,15,True,3,0,-0.638,0,True,False,True,False,-0.638,-0.638,0,0,0,5982179.39,94.3894947619047,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:49.549,00:00:37.2917332,False,1,1,Step12,True,7.73003876020084E-07,False,10,30.9732666015625,-9999,0,1028,16,-0.638000011444092,0,15,14.0625,Aluminum,False,False,113.779998779297,34610,2850,2,15.2083333333333,True,3,0,-0.642,0,True,False,True,False,-0.642,-0.642,0,0,0,5982179.41,94.3894957142857,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:50.049,00:00:37.7917678,False,1,1,Step12,True,7.72609212162934E-07,False,10,30.9732666015625,-9999,0,1028,16,-0.642000019550323,0,15,14.0625,Aluminum,False,False,113.779998779297,34610,2850,2,15.4166666666667,True,3,0,-0.642,0,True,False,True,False,-0.642,-0.645,0,0,0,5982179.41,94.3894957142857,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:50.549,00:00:38.2918046,False,1,1,Step12,True,7.70931649185513E-07,False,10,30.9732666015625,-9999,0,1028,16,-0.644999980926514,0,15.2083330154419,14.2708333015442,Aluminum,False,False,113.779998779297,34610,2850,2,15.625,True,3,0,-0.645,0,True,False,True,False,-0.645,-0.645,0,0,0,5982179.41,94.3894957142857,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:51.049,00:00:38.7918422,False,1,1,Step12,True,7.71915836139669E-07,False,10,30.9732666015625,-9999,0,1028,16,-0.648999989032745,0,15.4166669845581,14.4791666984558,Aluminum,False,False,113.779998779297,34610,2850,2,15.8333333333334,True,3,0,-0.649,0,True,False,True,False,-0.649,-0.649,0,0,0,5982179.43,94.3894966666666,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:51.549,00:00:39.2918780,False,1,1,Step12,True,7.72016846894985E-07,False,10,30.9732666015625,-9999,0,1028,16,-0.65200001001358,0,15.625,14.6875,Aluminum,False,False,113.779998779297,34610,2850,2,16.0416666666667,True,3,0,-0.652,0,True,False,True,False,-0.652,-0.652,0,0,0,5982179.45,94.3894976190476,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:52.049,00:00:39.7919141,False,1,1,Step12,True,7.70243559600203E-07,False,10,31.0394802093506,-9999,0,1028,16,-0.656000018119812,0,15.8333330154419,14.8958333015442,Aluminum,False,False,113.779998779297,34610,2850,2,16.25,True,3,0,-0.656,0,True,False,True,False,-0.656,-0.656,0,0,0,5982179.47,94.3894985714286,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:52.549,00:00:40.2919512,False,1,1,Step12,True,7.71423515288916E-07,False,10,31.0394802093506,-9999,0,1028,16,-0.657999992370605,0,16.0416660308838,15.1041666030884,Aluminum,False,False,113.779998779297,34610,2850,2,16.4583333333334,True,3,0,-0.658,0,True,False,True,False,-0.658,-0.658,0,0,0,5982179.48,94.3894990476191,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:53.049,00:00:40.7919882,False,1,1,Step12,True,7.70440124142624E-07,False,10,31.0394802093506,-9999,0,1028,16,-0.662000000476837,0,16.25,15.3124999046326,Aluminum,False,False,113.779998779297,34610,2850,2,16.6666666666667,True,3,0,-0.662,0,True,False,True,False,-0.662,-0.662,0,0,0,5982179.5,94.3895,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:53.549,00:00:41.2920248,False,1,1,Step12,True,7.69452867643849E-07,False,10,31.0394802093506,-9999,0,1028,16,-0.666000008583069,0,16.4583339691162,15.5208333015442,Aluminum,False,False,113.779998779297,34610,2850,2,16.875,True,3,0,-0.666,0,True,False,True,False,-0.666,-0.666,0,0,0,5982179.5,94.3895,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:54.049,00:00:41.7920617,False,1,1,Step12,True,7.6896083101019E-07,False,10,31.0394802093506,-9999,0,1028,16,-0.669000029563904,0,16.6666660308838,15.7291666030884,Aluminum,False,False,113.779998779297,34610,2850,2,17.0833333333333,True,3,0,-0.669,0,True,False,True,False,-0.669,-0.669,0,0,0,5982179.52,94.3895009523809,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:54.549,00:00:42.2920990,False,1,1,Step12,True,7.68962763686432E-07,False,10,30.9915542602539,-9999,0,1028,16,-0.672999978065491,0,17.0833339691162,15.9583333015442,Aluminum,False,False,113.779998779297,34610,2850,2,17.2916666666667,True,3,0,-0.673,0,True,False,True,False,-0.673,-0.673,0,0,0,5982179.54,94.3895019047619,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:55.049,00:00:42.7921361,False,1,1,Step12,True,7.69947064327425E-07,False,10,30.9915542602539,-9999,0,1028,16,-0.675999999046326,0,17.0833339691162,16.1666666984558,Aluminum,False,False,113.779998779297,34610,2850,2,17.5,True,3,0,-0.676,0,True,False,True,False,-0.676,-0.676,0,0,0,5982179.56,94.3895028571428,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:55.549,00:00:43.2921723,False,1,1,Step12,True,7.68370512105321E-07,False,10,30.9915542602539,-9999,0,1028,16,-0.680999994277954,0,17.2916660308838,16.375,Aluminum,False,False,113.779998779297,34610,2850,2,17.7083333333333,True,3,0,-0.681,0,True,False,True,False,-0.681,-0.681,0,0,0,5982179.58,94.3895038095238,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:56.049,00:00:43.7922090,False,1,1,Step12,True,7.67978121984925E-07,False,10,30.9915542602539,-9999,0,1028,16,-0.684000015258789,0,17.5,16.5833333015442,Aluminum,False,False,113.779998779297,34610,2850,2,17.9166666666667,True,3,0,-0.684,0,True,False,True,False,-0.684,-0.684,0,0,0,5982179.6,94.3895047619047,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:56.549,00:00:44.2922449,False,1,1,Step12,True,7.68471238643542E-07,False,10,31.0394802093506,-9999,0,1028,16,-0.686999976634979,0,17.7083339691162,16.7916666984558,Aluminum,False,False,113.779998779297,34610,2850,2,18.125,True,3,0,-0.687,0,True,False,True,False,-0.687,-0.687,0,0,0,5982179.62,94.3895057142857,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:57.049,00:00:44.7922816,False,1,1,Step12,True,7.67000017276587E-07,False,10,31.0394802093506,-9999,0,1028,16,-0.689999997615814,0,17.9166660308838,17,Aluminum,False,False,113.779998779297,34610,2850,2,18.3333333333333,True,3,0,-0.69,0,True,False,True,False,-0.69,-0.69,0,0,0,5982179.62,94.3895057142857,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:57.549,00:00:45.2923184,False,1,1,Step12,True,7.66898381243664E-07,False,10,31.0394802093506,-9999,0,1028,16,-0.694000005722046,0,18.125,17.2083333969116,Aluminum,False,False,113.779998779297,34610,2850,2,18.5416666666667,True,3,0,-0.694,0,True,False,True,False,-0.694,-0.694,0,0,0,5982179.65,94.3895071428572,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:58.049,00:00:45.7923554,False,1,1,Step12,True,7.6523048164745E-07,False,10,31.0394802093506,-9999,0,1028,16,-0.698000013828278,0,18.3333339691162,17.4166667938232,Aluminum,False,False,113.779998779297,34610,2850,2,18.75,True,3,0,-0.698,0,True,False,True,False,-0.698,-0.698,0,0,0,5982179.67,94.3895080952381,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:58.549,00:00:46.2923917,False,1,1,Step12,True,7.65915956435492E-07,False,10,31.0394802093506,-9999,0,1028,16,-0.702000021934509,0,18.5416660308838,17.625,Aluminum,False,False,113.779998779297,34610,2850,2,18.9583333333333,True,3,0,-0.702,0,True,False,True,False,-0.702,-0.702,0,0,0,5982179.67,94.3895080952381,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:59.049,00:00:46.7924285,False,1,1,Step12,True,7.6601588716585E-07,False,10,31.0211925506592,-9999,0,1028,16,-0.705999970436096,0,18.75,17.8333333969116,Aluminum,False,False,113.779998779297,34610,2850,2,19.1666666666667,True,3,0,-0.706,0,True,False,True,False,-0.706,-0.706,0,0,0,5982179.71,94.38951,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,10:59:59.550,00:00:47.2924652,False,1,1,Step12,True,7.65039146699564E-07,False,10,31.0211925506592,-9999,0,1028,16,-0.709999978542328,0,18.9583339691162,18.0208333969116,Aluminum,False,False,113.779998779297,34610,2850,2,19.375,True,3,0,-0.71,0,True,False,True,False,-0.71,-0.71,0,0,0,5982179.73,94.389510952381,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:00.050,00:00:47.7925027,False,1,1,Step12,True,7.65427500937221E-07,False,10,31.0211925506592,-9999,0,1028,16,-0.712000012397766,0,19.1666660308838,18.2291666030884,Aluminum,False,False,113.779998779297,34610,2850,2,19.5833333333333,True,3,0,-0.712,0,True,False,True,False,-0.712,-0.712,0,0,0,5982179.73,94.389510952381,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:00.550,00:00:48.2925387,False,1,1,Step12,True,7.64546712161973E-07,False,10,31.0211925506592,-9999,0,1028,16,-0.716000020503998,0,19.5833339691162,18.4583333969116,Aluminum,False,False,113.779998779297,34610,2850,2,19.7916666666667,True,3,0,-0.716,0,True,False,True,False,-0.716,-0.716,0,0,0,5982179.75,94.3895119047619,False,50,50,2.70000004768372,1.08000004291534,True,
